w1,w2,w3,tau,seed_model,acc_t1,acc_t2,acc_t3,gain,r_norm,delta_norm
0.2,0.2,1.0,3.0,8,0.805,0.78,0.78,-0.025000000000000022,1.871889475524621,1.0005437325760176
0.2,0.2,1.0,5.0,0,0.81,0.825,0.835,0.02499999999999991,1.5471805455373504,1.2023298816277217
0.2,0.2,1.0,5.0,1,0.865,0.88,0.875,0.010000000000000009,1.5423620239318205,1.1908989674011008
0.2,0.2,1.0,5.0,2,0.75,0.795,0.8,0.050000000000000044,1.9298216172635432,1.3841771437220274
0.2,0.2,1.0,5.0,4,0.835,0.89,0.895,0.06000000000000005,1.6559846918150816,1.0486596820984706
0.2,0.2,1.0,5.0,3,0.785,0.795,0.795,0.010000000000000009,1.7562832541817075,1.0704066556822909
0.2,0.2,1.0,5.0,5,0.8,0.795,0.79,-0.010000000000000009,1.39899084938469,0.7319331415082587
0.2,0.2,1.0,5.0,6,0.805,0.76,0.755,-0.050000000000000044,1.1364811722285548,0.5130299317992102
0.2,0.2,1.0,5.0,7,0.81,0.825,0.805,-0.0050000000000000044,1.339163275940486,0.8681959864168693
0.2,0.2,1.0,5.0,8,0.8,0.775,0.765,-0.03500000000000003,1.2912155376958188,0.6741380318371065
0.2,0.2,1.0,5.0,9,0.82,0.815,0.82,0.0,1.410701846558197,0.8512868160012185
0.2,0.3,1.0,1.0,1,0.845,0.835,0.845,0.0,3.450876021437357,2.0632017947625485
0.2,0.3,1.0,1.0,0,0.81,0.845,0.84,0.029999999999999916,3.610773904294372,1.986246433408775
0.2,0.3,1.0,1.0,2,0.745,0.765,0.81,0.06500000000000006,3.404392263512344,2.351436135771809
0.2,0.3,1.0,1.0,3,0.735,0.795,0.765,0.030000000000000027,3.4599286082928433,1.9423466381556376
0.2,0.3,1.0,1.0,4,0.805,0.855,0.835,0.029999999999999916,3.584634379351327,1.7433771617807738
0.2,0.3,1.0,1.0,5,0.75,0.79,0.755,0.0050000000000000044,3.0420955259311016,1.4634317770189598
0.2,0.3,1.0,1.0,6,0.74,0.665,0.675,-0.06499999999999995,3.0698148798923186,1.224990805079424
0.2,0.3,1.0,1.0,7,0.78,0.795,0.775,-0.0050000000000000044,3.0094846627358187,1.5910875095891186
0.2,0.3,1.0,1.0,8,0.765,0.77,0.75,-0.015000000000000013,3.0787640834264143,1.7395950003722072
0.2,0.3,1.0,1.0,9,0.78,0.825,0.81,0.030000000000000027,3.1897079299136704,1.9292110881533444
0.2,0.3,1.0,1.5,0,0.835,0.845,0.835,0.0,3.1472955557955937,1.8742027144558935
0.2,0.3,1.0,1.5,1,0.845,0.85,0.86,0.015000000000000013,3.0500830253047972,1.9057681116584775
0.2,0.3,1.0,1.5,2,0.735,0.795,0.815,0.07999999999999996,3.1148425526273775,2.2483645314894063
0.2,0.3,1.0,1.5,3,0.76,0.76,0.755,-0.0050000000000000044,3.086755113666627,1.8383315224288814
0.2,0.3,1.0,1.5,4,0.805,0.845,0.84,0.03499999999999992,3.0003590056270997,1.70521368140635
0.2,0.3,1.0,1.5,5,0.76,0.79,0.775,0.015000000000000013,2.767325695326653,1.3448413864553044
0.2,0.3,1.0,1.5,6,0.785,0.69,0.695,-0.09000000000000008,2.568061529071507,1.0425774361494782
0.2,0.3,1.0,1.5,8,0.79,0.77,0.77,-0.020000000000000018,2.7642314426449004,1.5536114605628908
0.2,0.3,1.0,1.5,7,0.815,0.815,0.79,-0.02499999999999991,2.6448708204239906,1.5248455534450818
0.2,0.3,1.0,1.5,9,0.82,0.83,0.83,0.010000000000000009,2.750522467290951,1.6432576330746258
0.2,0.3,1.0,2.0,0,0.81,0.835,0.825,0.014999999999999902,2.6561267512870743,1.8638355898779326
0.2,0.3,1.0,2.0,2,0.72,0.79,0.81,0.09000000000000008,2.87798454301921,2.1125529702924966
0.2,0.3,1.0,2.0,1,0.86,0.845,0.855,-0.0050000000000000044,2.725842963764038,1.7954701901786325
0.2,0.3,1.0,2.0,3,0.775,0.775,0.765,-0.010000000000000009,2.918119596917438,1.7473721745540545
0.2,0.3,1.0,2.0,4,0.8,0.855,0.865,0.06499999999999995,2.6656113738026557,1.578963778502998
0.2,0.3,1.0,2.0,5,0.765,0.78,0.79,0.025000000000000022,2.4751327632342135,1.2113422879098785
0.2,0.3,1.0,2.0,7,0.82,0.82,0.8,-0.019999999999999907,2.3209600822194107,1.3894145925947077
0.2,0.3,1.0,2.0,6,0.795,0.71,0.695,-0.10000000000000009,2.1914381037345447,0.910008192574168
0.2,0.3,1.0,2.0,8,0.79,0.775,0.765,-0.025000000000000022,2.466505939277221,1.363566452814635
0.2,0.3,1.0,2.0,9,0.825,0.825,0.825,0.0,2.4078585923994256,1.4292115016879297
0.2,0.3,1.0,3.0,0,0.805,0.83,0.825,0.019999999999999907,2.177752896627285,1.6196152221123585
0.2,0.3,1.0,3.0,1,0.86,0.865,0.85,-0.010000000000000009,2.1782550180484836,1.561402702224276
0.2,0.3,1.0,3.0,3,0.78,0.77,0.78,0.0,2.5358982988918792,1.56242248462411
0.2,0.3,1.0,3.0,2,0.715,0.79,0.8,0.08500000000000008,2.4771579311074245,1.8254015894408548
0.2,0.3,1.0,3.0,4,0.8,0.86,0.87,0.06999999999999995,2.2460820409142355,1.4354186748757365
0.2,0.3,1.0,3.0,6,0.805,0.75,0.74,-0.06500000000000006,1.6868922635662151,0.7269233256395486
0.2,0.3,1.0,3.0,5,0.78,0.8,0.79,0.010000000000000009,1.9748898918985538,0.9640929820431257
0.2,0.3,1.0,3.0,7,0.825,0.84,0.81,-0.014999999999999902,1.8553269067184994,1.1650757986151368
0.2,0.3,1.0,3.0,8,0.805,0.78,0.785,-0.020000000000000018,1.884476944548924,1.0169110200585405
0.2,0.3,1.0,3.0,9,0.82,0.825,0.815,-0.0050000000000000044,1.9864375259126905,1.2085200407873637
0.2,0.3,1.0,5.0,0,0.81,0.825,0.835,0.02499999999999991,1.5493811356987113,1.2007424900865233
0.2,0.3,1.0,5.0,1,0.87,0.88,0.87,0.0,1.5595809350967942,1.2018782262874217
0.2,0.3,1.0,5.0,2,0.75,0.79,0.8,0.050000000000000044,1.9308148147819608,1.3902590825116903
0.2,0.3,1.0,5.0,4,0.835,0.89,0.895,0.06000000000000005,1.6599696422334478,1.0569777454236415
0.2,0.3,1.0,5.0,3,0.785,0.8,0.795,0.010000000000000009,1.764826622666147,1.0721193200410613
0.2,0.3,1.0,5.0,6,0.805,0.76,0.755,-0.050000000000000044,1.1376518200720043,0.5140552024702435
0.2,0.3,1.0,5.0,5,0.81,0.795,0.785,-0.025000000000000022,1.3981313173449557,0.704677272711754
0.2,0.3,1.0,5.0,7,0.81,0.825,0.805,-0.0050000000000000044,1.3406358782101342,0.8710081923407658
0.2,0.5,1.0,1.0,0,0.81,0.85,0.845,0.03499999999999992,3.6316817780444204,2.029637619579312
0.2,0.3,1.0,5.0,8,0.8,0.775,0.765,-0.03500000000000003,1.294007064374228,0.6796199137492793
0.2,0.3,1.0,5.0,9,0.82,0.815,0.82,0.0,1.4148671888882602,0.8550217345247033
0.2,0.5,1.0,1.0,1,0.84,0.845,0.845,0.0050000000000000044,3.4477630595940725,2.044086357486478
0.2,0.5,1.0,1.0,3,0.755,0.8,0.78,0.025000000000000022,3.505934056920018,1.896058544335256
0.2,0.5,1.0,1.0,2,0.725,0.785,0.81,0.08500000000000008,3.431385532595074,2.376956169338358
0.2,0.5,1.0,1.0,4,0.82,0.865,0.845,0.025000000000000022,3.5733327310867757,1.6819077654653123
0.2,0.5,1.0,1.0,5,0.75,0.795,0.77,0.020000000000000018,3.084215637319717,1.4905447001838292
0.2,0.5,1.0,1.0,6,0.745,0.66,0.655,-0.08999999999999997,3.067389600463014,1.2191776458381545
0.2,0.5,1.0,1.0,7,0.785,0.795,0.765,-0.020000000000000018,3.0323813336624306,1.6103600348645706
0.2,0.5,1.0,1.0,8,0.78,0.79,0.76,-0.020000000000000018,3.1414468158123245,1.7662891545886874
0.2,0.5,1.0,1.0,9,0.775,0.825,0.795,0.020000000000000018,3.2756784834724884,2.025149422980023
0.2,0.5,1.0,1.5,1,0.845,0.855,0.86,0.015000000000000013,3.078481035599302,1.9082124841904378
0.2,0.5,1.0,1.5,0,0.84,0.84,0.83,-0.010000000000000009,3.127763728941159,1.8803022714009205
0.2,0.5,1.0,1.5,2,0.715,0.8,0.825,0.10999999999999999,3.136769027589133,2.2904136752388444
0.2,0.5,1.0,1.5,3,0.765,0.78,0.77,0.0050000000000000044,3.1376248632199526,1.7745162921756787
0.2,0.5,1.0,1.5,4,0.805,0.845,0.855,0.04999999999999993,2.9955910635487855,1.707951293727719
0.2,0.5,1.0,1.5,5,0.755,0.795,0.79,0.03500000000000003,2.8168567554256105,1.3889362635126417
0.2,0.5,1.0,1.5,6,0.795,0.69,0.695,-0.10000000000000009,2.568922954289061,1.043465378987871
0.2,0.5,1.0,1.5,7,0.82,0.82,0.795,-0.02499999999999991,2.6507467115058034,1.5342915209991836
0.2,0.5,1.0,1.5,8,0.79,0.77,0.78,-0.010000000000000009,2.7980834178815224,1.5613197626505224
0.2,0.5,1.0,2.0,0,0.795,0.835,0.825,0.029999999999999916,2.677833261416664,1.8444355091313684
0.2,0.5,1.0,1.5,9,0.82,0.825,0.83,0.010000000000000009,2.7575961321503955,1.640077316092895
0.2,0.5,1.0,2.0,2,0.71,0.8,0.8,0.09000000000000008,2.866434517977018,2.134199458516594
0.2,0.5,1.0,2.0,1,0.855,0.845,0.86,0.0050000000000000044,2.751843411505646,1.8057492263014456
0.2,0.5,1.0,2.0,3,0.785,0.77,0.77,-0.015000000000000013,2.9876136020337314,1.7284946967244834
0.2,0.5,1.0,2.0,4,0.79,0.86,0.865,0.07499999999999996,2.6583528213964285,1.6139138456509925
0.2,0.5,1.0,2.0,5,0.76,0.79,0.795,0.03500000000000003,2.512549580266797,1.2422677078151299
0.2,0.5,1.0,2.0,7,0.825,0.815,0.805,-0.019999999999999907,2.3295843581189093,1.4031512922426383
0.2,0.5,1.0,2.0,6,0.79,0.71,0.7,-0.09000000000000008,2.189445337206018,0.9099517917416284
0.2,0.5,1.0,2.0,8,0.795,0.775,0.765,-0.030000000000000027,2.5026172053777085,1.3903833108593233
0.2,0.5,1.0,2.0,9,0.825,0.835,0.82,-0.0050000000000000044,2.4200104788108323,1.4401834330116725
0.2,0.5,1.0,3.0,0,0.8,0.83,0.825,0.02499999999999991,2.1898238212979253,1.6179025888570147
0.2,0.5,1.0,3.0,1,0.85,0.87,0.855,0.0050000000000000044,2.1863849866015643,1.5715796021762634
0.2,0.5,1.0,3.0,2,0.71,0.79,0.805,0.09500000000000008,2.482691443102454,1.84718677728863
0.2,0.5,1.0,3.0,3,0.79,0.78,0.785,-0.0050000000000000044,2.537536899362391,1.5317550395237378
0.2,0.5,1.0,3.0,4,0.8,0.86,0.875,0.07499999999999996,2.2485708215052314,1.4536489071220933
0.2,0.5,1.0,3.0,5,0.785,0.805,0.8,0.015000000000000013,1.9994663432866526,0.9496244646929455
0.2,0.5,1.0,3.0,6,0.805,0.75,0.74,-0.06500000000000006,1.688471270043249,0.7282299931476058
0.2,0.5,1.0,3.0,7,0.825,0.835,0.81,-0.014999999999999902,1.8625269994785592,1.1758353610346735
0.2,0.5,1.0,3.0,8,0.8,0.785,0.79,-0.010000000000000009,1.905385018471369,1.0443670099671372
0.2,0.5,1.0,3.0,9,0.82,0.83,0.82,0.0,1.9965898878699366,1.2193209919969312
0.2,0.5,1.0,5.0,0,0.81,0.83,0.84,0.029999999999999916,1.5529016915346683,1.199775746547821
0.2,0.5,1.0,5.0,2,0.75,0.8,0.805,0.05500000000000005,1.9332011847430397,1.4021973408838113
0.2,0.5,1.0,5.0,1,0.86,0.88,0.875,0.015000000000000013,1.575411355635603,1.220933794399775
0.2,0.5,1.0,5.0,5,0.805,0.795,0.79,-0.015000000000000013,1.396620727537917,0.6741453670968308
0.2,0.5,1.0,5.0,3,0.79,0.795,0.795,0.0050000000000000044,1.779115966201932,1.076740398308829
0.2,0.5,1.0,5.0,4,0.835,0.89,0.895,0.06000000000000005,1.6658003507714882,1.070587927010117
0.2,0.5,1.0,5.0,6,0.805,0.765,0.76,-0.04500000000000004,1.1398269729471715,0.5160154412638525
0.2,0.5,1.0,5.0,7,0.815,0.825,0.805,-0.009999999999999898,1.3428650292801658,0.8756700474169543
0.2,0.5,1.0,5.0,9,0.82,0.815,0.82,0.0,1.4200523541030667,0.8599566739613047
0.2,0.5,1.0,5.0,8,0.8,0.775,0.765,-0.03500000000000003,1.3000183439301582,0.6905781051381701
0.3,0.1,1.0,1.0,0,0.83,0.65,0.79,-0.039999999999999925,3.3169096545598564,2.7039471086431677
0.3,0.1,1.0,1.0,1,0.85,0.81,0.85,0.0,3.395170111985889,2.1227280680469596
0.3,0.1,1.0,1.0,2,0.76,0.725,0.77,0.010000000000000009,3.5044052684369627,2.625687590916873
0.3,0.1,1.0,1.0,3,0.76,0.7,0.76,0.0,3.07595384546582,2.1596863130162665
0.3,0.1,1.0,1.0,4,0.805,0.67,0.79,-0.015000000000000013,3.551169516113238,2.7062702984752662
0.3,0.1,1.0,1.0,5,0.75,0.695,0.76,0.010000000000000009,2.935243268629444,1.6983579491198342
0.3,0.1,1.0,1.0,6,0.78,0.675,0.675,-0.10499999999999998,3.0452704262561263,1.182622544411811
0.3,0.1,1.0,1.0,7,0.775,0.785,0.765,-0.010000000000000009,2.983856252580155,1.5454711525354599
0.3,0.1,1.0,1.0,8,0.735,0.765,0.75,0.015000000000000013,2.9689760416916577,1.664765045331099
0.3,0.1,1.0,1.0,9,0.81,0.835,0.82,0.009999999999999898,3.0990275325585332,1.8383286652309834
0.3,0.1,1.0,1.5,0,0.835,0.84,0.83,-0.0050000000000000044,3.1387639410090276,1.8606546042059164
0.3,0.1,1.0,1.5,1,0.87,0.85,0.865,-0.0050000000000000044,3.019833896071465,1.918031264658763
0.3,0.1,1.0,1.5,2,0.745,0.755,0.815,0.06999999999999995,3.1500620825862296,2.2657062765546896
0.3,0.1,1.0,1.5,3,0.755,0.685,0.785,0.030000000000000027,2.871361215751879,2.3274186249235287
0.3,0.1,1.0,1.5,4,0.835,0.825,0.85,0.015000000000000013,3.0401003593841325,1.6403872418202008
0.3,0.1,1.0,1.5,5,0.76,0.7,0.76,0.0,2.63797776743477,1.6129301022198446
0.3,0.1,1.0,1.5,7,0.815,0.8,0.78,-0.03499999999999992,2.615365065815439,1.4726769832124325
0.3,0.1,1.0,1.5,8,0.785,0.78,0.77,-0.015000000000000013,2.632839979526689,1.3840290381470015
0.3,0.1,1.0,1.5,6,0.79,0.685,0.7,-0.09000000000000008,2.5681728780781525,1.0233399969272226
0.3,0.1,1.0,2.0,0,0.82,0.82,0.82,0.0,2.6192688540519624,1.8994019541618201
0.3,0.1,1.0,1.5,9,0.815,0.825,0.835,0.020000000000000018,2.685041476903813,1.5607613649899144
0.3,0.1,1.0,2.0,1,0.87,0.845,0.845,-0.025000000000000022,2.6892356310943604,1.7790442809249851
0.3,0.1,1.0,2.0,2,0.735,0.775,0.805,0.07000000000000006,2.9008245111564395,2.067272670649739
0.3,0.1,1.0,2.0,3,0.78,0.715,0.79,0.010000000000000009,2.7890363840601715,1.9414193708676117
0.3,0.1,1.0,2.0,5,0.775,0.705,0.76,-0.015000000000000013,2.359549714653539,1.4768631115303341
0.3,0.1,1.0,2.0,4,0.82,0.85,0.86,0.040000000000000036,2.6526847587729225,1.5219512478314892
0.3,0.1,1.0,2.0,6,0.8,0.705,0.68,-0.12,2.193832932431393,0.894563335357791
0.3,0.1,1.0,2.0,7,0.815,0.82,0.8,-0.014999999999999902,2.2892249885219718,1.335876610484649
0.3,0.1,1.0,2.0,8,0.785,0.78,0.78,-0.0050000000000000044,2.344519063965096,1.2207937066704504
0.3,0.1,1.0,3.0,0,0.815,0.825,0.83,0.015000000000000013,2.158977448788944,1.6114932362817822
0.3,0.1,1.0,2.0,9,0.83,0.82,0.825,-0.0050000000000000044,2.36404733045784,1.3738681720572772
0.3,0.1,1.0,3.0,1,0.875,0.865,0.86,-0.015000000000000013,2.1426553259827603,1.521846200007839
0.3,0.1,1.0,3.0,3,0.785,0.745,0.79,0.0050000000000000044,2.404435242213938,1.6141268034480596
0.3,0.1,1.0,3.0,2,0.745,0.79,0.805,0.06000000000000005,2.478726839137594,1.7532944245274615
0.3,0.1,1.0,3.0,5,0.795,0.75,0.78,-0.015000000000000013,1.9141349776951153,1.1806266129280134
0.3,0.1,1.0,3.0,4,0.815,0.865,0.865,0.050000000000000044,2.2391025224469545,1.3991942804654895
0.3,0.1,1.0,3.0,6,0.795,0.75,0.73,-0.06500000000000006,1.688714303719771,0.7111765399517725
0.3,0.1,1.0,3.0,7,0.83,0.83,0.8,-0.029999999999999916,1.8397414042330018,1.1287802412261945
0.3,0.1,1.0,3.0,8,0.78,0.775,0.765,-0.015000000000000013,1.7875695156843876,0.8757576978357469
0.3,0.1,1.0,3.0,9,0.82,0.83,0.815,-0.0050000000000000044,1.948248135821482,1.1510276426930792
0.3,0.1,1.0,5.0,0,0.81,0.825,0.835,0.02499999999999991,1.5329122468263103,1.1766983813086453
0.3,0.1,1.0,5.0,1,0.875,0.88,0.88,0.0050000000000000044,1.5145737584861667,1.1520413511387069
0.3,0.1,1.0,5.0,2,0.76,0.805,0.805,0.04500000000000004,1.9001161936676016,1.3144641174523322
0.3,0.1,1.0,5.0,3,0.805,0.785,0.79,-0.015000000000000013,1.7153780247877068,1.0402896809568913
0.3,0.1,1.0,5.0,4,0.84,0.885,0.89,0.050000000000000044,1.6371686883559,1.007985099389312
0.3,0.1,1.0,5.0,5,0.795,0.785,0.795,0.0,1.4005640578958627,0.8046119403852895
0.3,0.1,1.0,5.0,6,0.81,0.76,0.77,-0.040000000000000036,1.1362381170566713,0.5036505147485668
0.3,0.1,1.0,5.0,7,0.815,0.82,0.795,-0.019999999999999907,1.3297528917523402,0.8487083468486227
0.3,0.1,1.0,5.0,8,0.795,0.775,0.775,-0.020000000000000018,1.279355237434544,0.6464874343979331
0.3,0.1,1.0,5.0,9,0.815,0.81,0.82,0.0050000000000000044,1.390438388843193,0.8198116541643725
0.3,0.2,1.0,1.0,1,0.855,0.825,0.85,-0.0050000000000000044,3.460560605361802,2.115726475449477
0.3,0.2,1.0,1.0,0,0.82,0.85,0.845,0.025000000000000022,3.5528341835431068,1.9823909790682053
0.3,0.2,1.0,1.0,2,0.745,0.735,0.79,0.04500000000000004,3.42905428786742,2.4359744681797504
0.3,0.2,1.0,1.0,3,0.76,0.77,0.745,-0.015000000000000013,3.131266488679376,1.8989416556582983
0.3,0.2,1.0,1.0,4,0.825,0.84,0.805,-0.019999999999999907,3.6136910652444114,1.9866199467155954
0.3,0.2,1.0,1.0,5,0.76,0.75,0.755,-0.0050000000000000044,2.9740245046177063,1.5419409593153626
0.3,0.2,1.0,1.0,6,0.745,0.665,0.675,-0.06999999999999995,3.057172223050199,1.1962682881649427
0.3,0.2,1.0,1.0,7,0.785,0.79,0.765,-0.020000000000000018,2.9914068739982143,1.5510482792286266
0.3,0.2,1.0,1.0,8,0.765,0.775,0.77,0.0050000000000000044,2.9461821426237838,1.6227597170660153
0.3,0.2,1.0,1.0,9,0.795,0.835,0.815,0.019999999999999907,3.1191969012896386,1.8418131652418754
0.3,0.2,1.0,1.5,0,0.83,0.84,0.83,0.0,3.1330092494829853,1.8665381427412802
0.3,0.2,1.0,1.5,1,0.86,0.855,0.865,0.0050000000000000044,3.0214315707327115,1.8995364562779082
0.3,0.2,1.0,1.5,2,0.73,0.765,0.815,0.08499999999999996,3.1333396214438833,2.203496730633303
0.3,0.2,1.0,1.5,3,0.765,0.75,0.78,0.015000000000000013,3.0099878735193477,1.8912036812991575
0.3,0.2,1.0,1.5,4,0.81,0.84,0.845,0.03499999999999992,2.9916915435540377,1.657170926920397
0.3,0.2,1.0,1.5,5,0.765,0.74,0.77,0.0050000000000000044,2.662860679063609,1.418317761475197
0.3,0.2,1.0,1.5,6,0.795,0.685,0.695,-0.10000000000000009,2.566410642731073,1.0217777317513568
0.3,0.2,1.0,1.5,7,0.815,0.8,0.78,-0.03499999999999992,2.624877831872153,1.4823087696482409
0.3,0.2,1.0,1.5,8,0.78,0.78,0.765,-0.015000000000000013,2.669678557722954,1.4144391816575768
0.3,0.2,1.0,1.5,9,0.82,0.825,0.83,0.010000000000000009,2.6946014148289783,1.563071885693233
0.3,0.2,1.0,2.0,0,0.82,0.825,0.82,0.0,2.646153043466494,1.8670005440050037
0.3,0.2,1.0,2.0,1,0.865,0.85,0.855,-0.010000000000000009,2.7116678615316765,1.7902115531142122
0.3,0.2,1.0,2.0,3,0.78,0.755,0.775,-0.0050000000000000044,2.8278549800217196,1.7327082768649473
0.3,0.2,1.0,2.0,2,0.725,0.78,0.805,0.08000000000000007,2.8926816594020925,2.063458996603285
0.3,0.2,1.0,2.0,4,0.82,0.86,0.86,0.040000000000000036,2.664080424429811,1.5243703922909249
0.3,0.2,1.0,2.0,5,0.77,0.765,0.78,0.010000000000000009,2.399044775358354,1.2689643356083244
0.3,0.2,1.0,2.0,6,0.8,0.71,0.68,-0.12,2.1911916483625737,0.8940179063163144
0.3,0.2,1.0,2.0,7,0.815,0.82,0.805,-0.009999999999999898,2.3011239777887784,1.3508005555932932
0.3,0.2,1.0,2.0,9,0.83,0.825,0.825,-0.0050000000000000044,2.3706666280689683,1.3753015342567279
0.3,0.2,1.0,2.0,8,0.785,0.78,0.78,-0.0050000000000000044,2.3708908234885886,1.2441023176094712
0.3,0.2,1.0,3.0,0,0.815,0.83,0.825,0.010000000000000009,2.1670321021025747,1.6040357654992516
0.3,0.2,1.0,3.0,1,0.87,0.865,0.855,-0.015000000000000013,2.152351419275294,1.5308015981753615
0.3,0.2,1.0,3.0,2,0.74,0.79,0.805,0.06500000000000006,2.473738520033808,1.7603728583807519
0.3,0.2,1.0,3.0,3,0.79,0.77,0.795,0.0050000000000000044,2.4333842027590267,1.521774260493276
0.3,0.2,1.0,3.0,4,0.815,0.865,0.87,0.05500000000000005,2.236130114625088,1.3989993537469059
0.3,0.2,1.0,3.0,5,0.785,0.78,0.79,0.0050000000000000044,1.9278282728062712,1.0144482208232328
0.3,0.2,1.0,3.0,6,0.795,0.75,0.73,-0.06500000000000006,1.6897801810107267,0.7128126040098135
0.3,0.2,1.0,3.0,7,0.83,0.83,0.8,-0.029999999999999916,1.8441026324973233,1.1358648505201898
0.3,0.2,1.0,3.0,8,0.795,0.78,0.775,-0.020000000000000018,1.8185784695285385,0.9200790340973013
0.3,0.2,1.0,3.0,9,0.82,0.83,0.815,-0.0050000000000000044,1.95087985285066,1.1548469429600212
0.3,0.2,1.0,5.0,0,0.81,0.825,0.835,0.02499999999999991,1.5362076502489577,1.1752217317187708
0.3,0.2,1.0,5.0,1,0.87,0.88,0.88,0.010000000000000009,1.5232355543320215,1.1632284148294254
0.3,0.2,1.0,5.0,2,0.755,0.81,0.805,0.050000000000000044,1.9011159053174658,1.323604775352604
0.3,0.2,1.0,5.0,3,0.805,0.79,0.79,-0.015000000000000013,1.7269325126923771,1.0423786587553716
0.3,0.2,1.0,5.0,4,0.84,0.89,0.89,0.050000000000000044,1.640873213715507,1.0188133009244793
0.3,0.2,1.0,5.0,5,0.8,0.785,0.795,-0.0050000000000000044,1.3958428941932208,0.753578779616457
0.3,0.2,1.0,5.0,6,0.81,0.76,0.77,-0.040000000000000036,1.1370273585153106,0.5052671245166144
0.3,0.2,1.0,5.0,8,0.795,0.775,0.77,-0.025000000000000022,1.2823574363176165,0.6526890403328882
0.3,0.2,1.0,5.0,7,0.815,0.82,0.795,-0.019999999999999907,1.3317208340506743,0.8528774729235525
0.3,0.2,1.0,5.0,9,0.815,0.81,0.815,0.0,1.394419817194035,0.8245142878207095
0.3,0.3,1.0,1.0,0,0.82,0.845,0.845,0.025000000000000022,3.5842287400547104,2.002274053286166
0.3,0.3,1.0,1.0,1,0.855,0.83,0.85,-0.0050000000000000044,3.4678924714253894,2.0848312115885475
0.3,0.3,1.0,1.0,2,0.745,0.755,0.81,0.06500000000000006,3.401430500657838,2.3401699927570734
0.3,0.3,1.0,1.0,3,0.755,0.775,0.76,0.0050000000000000044,3.404716000841146,1.8920353883137744
0.3,0.3,1.0,1.0,4,0.825,0.855,0.83,0.0050000000000000044,3.5226743042921407,1.718472517567523
0.3,0.3,1.0,1.0,5,0.76,0.775,0.76,0.0,3.0311162889611056,1.4424079339504703
0.3,0.3,1.0,1.0,6,0.745,0.665,0.675,-0.06999999999999995,3.0546175602086603,1.1964822096626078
0.3,0.3,1.0,1.0,7,0.785,0.785,0.765,-0.020000000000000018,2.997583436973965,1.560508962665587
0.3,0.3,1.0,1.0,8,0.785,0.77,0.76,-0.025000000000000022,2.9878104921707322,1.6023174954214783
0.3,0.3,1.0,1.0,9,0.78,0.82,0.815,0.03499999999999992,3.1593875807381178,1.8815897248328917
0.3,0.3,1.0,1.5,0,0.84,0.84,0.835,-0.0050000000000000044,3.1275158901728344,1.8615146027866034
0.3,0.3,1.0,1.5,1,0.87,0.85,0.865,-0.0050000000000000044,3.0534743618950997,1.9376347083050194
0.3,0.3,1.0,1.5,2,0.735,0.78,0.805,0.07000000000000006,3.1290309503238825,2.196614740834583
0.3,0.3,1.0,1.5,3,0.765,0.745,0.765,0.0,3.071404094908264,1.8035980453205065
0.3,0.3,1.0,1.5,4,0.81,0.845,0.85,0.039999999999999925,2.9937535093802525,1.6853707438827394
0.3,0.3,1.0,1.5,5,0.77,0.785,0.78,0.010000000000000009,2.725284100651793,1.3090733306476765
0.3,0.3,1.0,1.5,6,0.795,0.685,0.695,-0.10000000000000009,2.5657463956529023,1.0215054413206541
0.3,0.3,1.0,1.5,7,0.82,0.795,0.785,-0.03499999999999992,2.6314550627145685,1.4910249548322205
0.3,0.3,1.0,1.5,8,0.78,0.78,0.775,-0.0050000000000000044,2.697605982867031,1.4337572622140953
0.3,0.3,1.0,1.5,9,0.825,0.83,0.825,0.0,2.705976275754773,1.5720098929975819
0.3,0.3,1.0,2.0,0,0.815,0.825,0.825,0.010000000000000009,2.660658489810721,1.8562012235187615
0.3,0.3,1.0,2.0,1,0.865,0.85,0.86,-0.0050000000000000044,2.725278547375639,1.8004140437715879
0.3,0.3,1.0,2.0,2,0.725,0.77,0.805,0.08000000000000007,2.8867975674958433,2.05946650872924
0.3,0.3,1.0,2.0,3,0.785,0.745,0.77,-0.015000000000000013,2.877044356072418,1.6972098130323747
0.3,0.3,1.0,2.0,4,0.81,0.865,0.86,0.04999999999999993,2.6663976868579113,1.5363044743627297
0.3,0.3,1.0,2.0,6,0.8,0.71,0.675,-0.125,2.189217421782982,0.8944580683017804
0.3,0.3,1.0,2.0,5,0.78,0.79,0.785,0.0050000000000000044,2.440121249258644,1.1903799744046384
0.3,0.3,1.0,2.0,7,0.815,0.82,0.805,-0.009999999999999898,2.3080378815985925,1.3612373293262658
0.3,0.3,1.0,2.0,9,0.83,0.825,0.82,-0.010000000000000009,2.378396763678908,1.3794786129800303
0.3,0.3,1.0,2.0,8,0.795,0.78,0.78,-0.015000000000000013,2.398957852805042,1.2697992764684498
0.3,0.3,1.0,3.0,0,0.815,0.835,0.825,0.010000000000000009,2.171581382887145,1.5975806478536105
0.3,0.3,1.0,3.0,1,0.865,0.865,0.855,-0.010000000000000009,2.1593836588369135,1.5368227089021753
0.3,0.3,1.0,3.0,2,0.735,0.795,0.805,0.07000000000000006,2.4706036896178962,1.7675229416102383
0.3,0.3,1.0,3.0,3,0.795,0.775,0.79,-0.0050000000000000044,2.46977459554228,1.5008141581494485
0.3,0.3,1.0,3.0,4,0.81,0.865,0.87,0.05999999999999994,2.236368130543736,1.4043045475964209
